Name,anomalies,node_shape,Amount,Year,Region,Product,x,y
"Shenzhen Realbom Intelligent Co., Ltd.",0,circle,19.717297,2024,PRC,Emb POR,0.10990351141046112,0.0545847316606216
WORLD PEACE INDUSTRIAL CO.LTD,0,star,17.70226,2024,PRC,Emb POR,0.3235181499439372,-0.35454045816724045
Accton Technology Corporation,0,circle,26.28794,2024,PRC,Emb POR,0.4216735295259425,-0.837872553631125
Wistron Infocomm (zhongshan) C,0,circle,10.377631,2024,PRC,Emb POR,0.260453208784809,0.1344872872627618
"WT MICROELECTRONICS CO., LTD.",0,star,10.0,2024,PRC,Emb POR,0.39448616427043703,-0.38208994464115803
Alpha Networks (hong Kong) Limited,0,circle,10.849744,2024,PRC,Emb POR,0.5420782331470952,0.08823290235980753
ARROW ASIA PAC Ltd.,0,star,10.596686,2024,PRC,NB CPU,0.389404101092021,0.06282670944200201
Futurerobot,0,circle,10.361725,2024,PRC,NB CPU,0.5502715041375834,-0.32772326395605816
Shenzhen Hanzsung Technology Co Ltd,0,circle,10.4314,2024,PRC,NB CPU,0.6467314429419373,0.3977389188699372
Wuxi Xinje,0,circle,10.026181,2024,PRC,NB CPU,-0.029357152302316218,0.11796672795713634
Comtech Industrial (HK) Ltd.,0,star,10.014177,2024,PRC,NB CPU,0.44327232184160703,0.0070891432994021055
Start,0,circle,10.020466,2024,PRC,NB CPU,0.2605748527679081,0.35855310510346683
Digital  Macao Commercial,1,circle,10.0,2024,PRC,NB CPU,-0.03134623449711996,0.4310314129067198
Asl,0,circle,10.314754,2024,PRC,NB CPU,0.19524153385398885,0.18476263259151426
"Coocaa Network Technology Co., Ltd",0,circle,10.011288,2024,PRC,NB CPU,0.39939266411176305,0.18839641736099877
Cyxtech,0,circle,10.859459,2024,PRC,NB CPU,0.4851229871013072,0.36052065690548635
Decenta,1,circle,15.330257,2024,PRC,NB CPU,0.07304361796790312,-0.10462869154008637
Dsipc,0,circle,11.533549,2024,PRC,NB CPU,0.4932641945027666,0.5728990536823871
Histone,0,circle,10.894467,2024,PRC,NB CPU,0.27780988469295587,0.556012242000372
J & W Technology Ltd.,0,circle,10.202349,2024,PRC,NB CPU,0.36605745426822295,0.7777625891439595
Kozsmart,0,circle,10.183138,2024,PRC,NB CPU,0.19236106408935444,0.873901759779687
Micro Computer(hk)tech Limited,0,circle,12.01593,2024,PRC,NB CPU,4.8141119530274566e-05,0.9537652730992765
"Shenzhen Ishine Intelligent Co., Ltd",0,circle,11.622385,2024,PRC,NB CPU,-0.2604768130804198,0.9026421512949983
"Shenzhen Madigi Electronic Technology Co., Ltd.",0,circle,10.957236,2024,PRC,NB CPU,-0.09478684627204353,0.7635589725677496
"Shenzhen Maiyunda Technology Co., Ltd",0,circle,10.090208,2024,PRC,NB CPU,-0.4166953114552652,0.7650545724635918
Ugreen,1,circle,10.357116,2024,PRC,NB CPU,-0.10606129967076003,-0.10965480021325744
"Wuhan Gintol Technology Co., Ltd",0,circle,10.017141,2024,PRC,NB CPU,-0.5503833452101088,0.5946102047275519
Zspace,0,circle,10.156042,2024,PRC,NB CPU,-0.37004792077441745,0.48219624640499253
北京东土科技股份有限公司,0,circle,10.011262,2024,PRC,NB CPU,-0.562429813046233,0.35051778473154366
广州视源电子科技有限公司,0,circle,12.293761,2024,PRC,NB CPU,-0.45820953213415233,0.1713535735791008
深圳市江元科技（集团）有限公司,0,circle,10.944575,2024,PRC,NB CPU,-0.2514810385664441,0.16403295944428006
EX-CHANNEL GROUP LIMITED,0,star,10.015681,2024,PRC,NB CPU,-0.27926757881794867,0.344213585645365
"Shenzhen Konghui Intelligent Co.,ltd.",0,circle,10.022637,2024,PRC,NB CPU,-0.44301597126286646,-0.016468482155037868
OKAYA ELECTRONICS (USD),0,star,10.0,2024,PRC,NB CPU,-0.34575955089354987,0.2773912468914866
Nec Platform Technologies Hong Kong,0,circle,10.0,2024,PRC,NB CPU,-0.4295478430600682,-0.10975771691175862
Synnex Technology Int'l Corp.,0,star,10.007218,2024,PRC,NB CPU,-0.3966053074825577,0.19801297239383608
Hikvision,0,circle,10.010421,2024,PRC,NB CPU,-0.39664812030654817,-0.19809895342330094
Synnex Technology International Corp.,1,star,60.0,2024,PRC,NB CPU,-0.34436150463850435,-0.17891551403076802
Inet,0,circle,12.750913,2024,PRC,NB CPU,-0.23913405483368866,0.26280108845057576
J&w,0,circle,13.006672,2024,PRC,NB CPU,-0.6743767962275743,0.1330893739001915
Madigi,0,circle,12.4936695,2024,PRC,NB CPU,-0.7795421530332796,-0.3086559582033594
"Shenzhen Chiphd Technology Co.,ltd",0,circle,10.007296,2024,PRC,NB CPU,-0.4496275014723718,-0.6206019987592251
Shenzhen Transsion Holdings Co,0,circle,60.0,2024,PRC,NB CPU,-0.014416974479763332,-0.49101992834220637
七彩虹科技发展有限公司,0,circle,23.816551,2024,PRC,NB CPU,0.09082256824756327,-0.04922869147424678
Tokyo Electron Device Limited,0,star,10.155161,2024,PRC,NB CPU,-0.3900984230107087,-0.21074364548760893
Toshiba Tec H K,0,circle,10.22399,2024,PRC,NB CPU,-0.0658821514464295,-0.4383136151807386
WORLD PEACE INDUSTRIAL CO LTD,1,star,15.103025,2024,PRC,NB CPU,-0.0037286030298177997,-0.57175386149323
"Noon Technology Co., Ltd.",0,circle,10.070231,2024,PRC,NB CPU,-0.49474210955279413,-0.7409416607980931
"Shenzhen Realbom Intelligent Co., Ltd.",0,circle,11.939372,2024,PRC,NB CPU,-0.2958745202477803,-0.9249178670716148
"Techvision Intelligent Technology Co., Ltd.",0,circle,10.007123,2024,PRC,NB CPU,0.00810228431781573,-1.0
Wan You,0,circle,10.049794,2024,PRC,NB CPU,0.3074831271994673,-0.9082435636374205
"Xiamen Yilian Network Technology Co., Ltd",0,circle,13.651541,2024,PRC,NB CPU,0.49589270650631395,-0.7135349342918287
WORLD PEACE INDUSTRIAL CO.LTD,0,star,10.186696,2024,PRC,NB CPU,0.0926009265868554,-0.3720152996920788
Iei,0,circle,10.128528,2024,PRC,NB CPU,0.008300278458749822,-0.759562302497224
Wistron Infocomm (zhongshan) C,0,circle,10.11995,2024,PRC,NB CPU,0.24180214243723908,-0.004509224861400253
WORLD PEACE INDUSTRIAL COMPANY LTD,1,star,36.975555,2024,PRC,NB CPU,0.2966411929402146,-0.24589251186957364
Byd Company Limited,0,circle,11.997905,2024,PRC,NB CPU,-0.16197116720598181,-0.27582206824833394
Eii Tech Co. Ltd,0,circle,10.604975,2024,PRC,NB CPU,0.03411659006253798,-0.6230752157228779
"Emdoor Digital Technology Co., Ltd.",0,circle,11.845061,2024,PRC,NB CPU,0.4278506684230007,-0.6863600898160628
Honor,0,circle,40.787685,2024,PRC,NB CPU,0.7228188423301093,-0.4179629625801895
上海六聯智慧科技有限公司,0,circle,10.228849,2024,PRC,NB CPU,0.6968460947229274,-0.019986707792097255
深圳市微步電子有限責任公司,0,circle,11.365456,2024,PRC,NB CPU,0.3695243448502256,0.20786512112516747
聯達科技（廈門）有限公司,0,circle,11.985916,2024,PRC,NB CPU,-0.012697296570232944,0.09403237157613763
WPG Electronics (SA) Pte.Ltd,0,star,10.241448,2024,PRC,NB CPU,0.3600671148985883,-0.25863626316641
Pc Partner Limited,0,circle,10.3485565,2024,PRC,NB CPU,0.4231082881112882,0.13242692587717314
OKAYA ELECTRONICS (RCO),0,star,60.0,2024,Japan,DT CPU,0.7288023545154478,-0.15399130033409797
"A.t.works, Inc.",0,circle,10.0023,2024,Japan,DT CPU,0.9122107411038917,-0.42004697225193743
Sb Frameworks,0,circle,10.0,2024,Japan,DT CPU,1.0,-0.1536437843030471
Thirdwave Corporation,0,circle,60.0,2024,Japan,DT CPU,0.9181465752421385,0.10478883269020961
"Yamada Holdings Co.,Ltd",0,circle,19.401423,2024,Japan,DT CPU,0.41954966225438356,-0.16757830258145182
OKAYA ELECTRONICS (USD),0,star,10.0,2024,Japan,DT CPU,0.25935419662276066,0.13186160347825196
Fujitsu Frontech Limited,0,circle,10.796762,2024,Japan,DT CPU,0.04999994125120381,0.2865641856176858
Ryoyo Electro  K K.,1,star,26.149857,2024,Japan,DT CPU,-0.38312838155400963,0.38975284106973346
Biccamera Inc,0,circle,10.100086,2024,Japan,DT CPU,-0.22454312941360266,0.5739278357459004
Inverse Net,0,circle,16.016535,2024,Japan,DT CPU,-0.11679664021188242,0.640233399296001
Logitec Ina Solutions Co. Ltd.,0,circle,10.008843,2024,Japan,DT CPU,-0.28088773000100353,0.7190703928550856
"Rakuten Group, Inc.",0,circle,10.459653,2024,Japan,DT CPU,-0.4290227512495748,0.6852656363761649
"Rf Co.,ltd.",0,circle,10.092366,2024,Japan,DT CPU,-0.5568342985782957,0.6238721802567383
アプライド株式会社,1,circle,13.25389,2024,Japan,DT CPU,-0.18696730219072422,0.12011599949450004
エプソンダイレクト株式会社,0,circle,17.736135,2024,Japan,DT CPU,-0.6509737032862268,0.5175159227603938
株式会社シスキー,0,circle,10.014304,2024,Japan,DT CPU,-0.7260379147792371,0.3843632848292602
株式会社ヨドバシカメラ,0,circle,10.126312,2024,Japan,DT CPU,-0.6986703461512432,0.2009890323599248
興隆商事株式会社,0,circle,10.971839,2024,Japan,DT CPU,-0.6068416963014779,0.2885577091370173
"Tekwind Co., Ltd.",1,star,45.16686,2024,Japan,DT CPU,0.034314717027720106,-0.20296842570575876
"Business Service Co.,ltd.",0,circle,10.028492,2024,Japan,DT CPU,0.0940703807684366,0.09813990546211356
"Daito Electron Co., Ltd.",0,circle,10.0172,2024,Japan,DT CPU,-0.019422651116778957,0.007894332756118042
Edion Corporation,0,circle,10.038016,2024,Japan,DT CPU,-0.15873427771290533,-0.0930680253334338
Elsa Japan Inc.,0,circle,10.987313,2024,Japan,DT CPU,-0.26539445760294383,-0.17516223324103963
Fanatic Computers Inc.,0,circle,10.020408,2024,Japan,DT CPU,-0.2998918077360466,-0.3070743254402402
"Mousecomputer, Co.,ltd.",0,circle,26.90083,2024,Japan,DT CPU,-0.2407128504210511,-0.4292649984234201
Nojima Corporation,0,circle,10.040962,2024,Japan,DT CPU,-0.16788904064448207,-0.29674082391661727
SYSTEM WORKS CORPORATION,0,circle,10.01099,2024,Japan,DT CPU,-0.14472170658568412,-0.5135555076238129
Sunwatechnos,0,circle,10.001484,2024,Japan,DT CPU,-0.003632257659596219,-0.5539070671721207
Td Synnex,0,circle,10.003732,2024,Japan,DT CPU,-0.040762594503374903,-0.4259685893521155
Tekwind Co Ltd,0,circle,10.059365,2024,Japan,DT CPU,0.1253284424517481,-0.5330914417172704
Unitcom,0,circle,26.34615,2024,Japan,DT CPU,0.2511773832137971,-0.4599875041957665
Zoa Corporation,0,circle,10.144667,2024,Japan,DT CPU,0.14539481382736927,-0.3885240545280457
ダイワボウ情報システム株式会社,0,circle,10.068908,2024,Japan,DT CPU,0.30256778968326453,-0.33386225528932595
ヤトロ電子　株式会社,0,circle,10.00701,2024,Japan,DT CPU,0.26333752754405293,-0.196459814887709
上新電機株式会社,0,circle,10.409674,2024,Japan,DT CPU,0.1679050887857849,-0.03466266581798715
株式会社ワンズ,0,circle,10.167535,2024,Japan,DT CPU,0.30241927720052586,-0.024371331938144045
福西電機株式会社,0,circle,10.002488,2024,Japan,DT CPU,0.22728664620761632,0.09101632986824323
ALSO Polska Sp. z o.o.,0,star,60.0,2024,EU,Server CPU,0.30705475679126565,-0.11343240579117735
Hetzner Online Gmbh,0,circle,60.0,2024,EU,Server CPU,0.27411890004071726,0.178904008491291
Arrow Central Europe GmbH,1,star,45.630726,2024,EU,Server CPU,0.10819453423723185,-0.044588569041988546
Megware Computer Vertrieb Und,0,circle,11.735982,2024,EU,Server CPU,0.36683016246654887,0.15253017978564815
Ovh,0,circle,42.140156,2024,EU,Server CPU,-0.20844089542113423,-0.08494949105100175
Wortmann Ag,0,circle,40.12963,2024,EU,Server CPU,0.4081230607742465,-0.17029606486573462
Arrow Rapac Ltd,0,star,31.583881,2024,EU,Server CPU,-0.06224568532978369,0.2726978383395011
Camtek Limited,0,circle,25.038559,2024,EU,Server CPU,0.26220042333026217,0.2840402692371621
Flextronics Israel Ltd,0,circle,10.973996,2024,EU,Server CPU,-0.0735830899603405,0.5971416809936893
Landa Corporation Ltd,0,circle,12.5487,2024,EU,Server CPU,-0.38668730197809975,0.261184775282741
Orbotech Limited,0,circle,12.458328,2024,EU,Server CPU,-0.05082320388462022,-0.051751764805525305
CMS Compucenter Ltd,0,star,10.711487,2024,EU,Server CPU,-0.1693455631133596,0.28013779204082134
Hiper Global,0,circle,11.02417,2024,EU,Server CPU,-0.3258569300963278,0.031040426434139328
EBV Elektronik GmbH & Co. KG,0,star,10.0,2024,EU,Server CPU,-0.2741174123008028,0.17890789433350116
Ecrin Systems Sa,0,circle,10.317196,2024,EU,Server CPU,-0.30704829992056926,-0.11342916077413985
Exertis Hammer Limited,1,star,46.654655,2024,EU,Server CPU,-0.5403209830143455,-0.12745271944130637
Axiom Manufacturing Services L,0,circle,19.298965,2024,EU,Server CPU,-0.6213687302337352,0.20771313333043245
Exacta Technologies Limited,0,circle,15.961668,2024,EU,Server CPU,-0.8436335436530945,0.004555757699621055
Kaon Limited,0,circle,13.396256,2024,EU,Server CPU,-0.8005720486134256,-0.3316618700679898
Team.blue Denmark,0,circle,10.480596,2024,EU,Server CPU,-0.5343548163882507,-0.4722387515865739
Ingram Micro Pan Europe GmbH,0,star,15.623946,2024,EU,Server CPU,0.03188632308028921,-0.2832594467602225
Primeline Solutions Gmbh,0,circle,10.429232,2024,EU,Server CPU,-0.2713999990745028,-0.3633516390868935
Rnt Rausch Gmbh,0,circle,14.708479,2024,EU,Server CPU,0.25277612308191827,-0.5059963628850481
Thunder-it Gmbh,0,circle,10.271378,2024,EU,Server CPU,0.11444332136331649,0.019362626297280288
TD SYNNEX Supply Chain Services,1,star,58.989258,2024,EU,Server CPU,0.6818093971198533,0.02880071342364931
Azken Muga Sl,0,circle,43.027946,2024,EU,Server CPU,0.8708904040786385,-0.26231808447661903
Nt Nuove Tecnologie Srl,0,circle,10.0,2024,EU,Server CPU,1.0,0.0695472453363337
Sistemas Informaticos Europeos,0,circle,13.548341,2024,EU,Server CPU,0.7914710966181046,0.3581619896084096
AB SA,0,star,16.142462,2024,EU,DT CPU,0.5715739192392649,0.3903958782522741
Ntt System Sa,0,circle,60.0,2024,EU,DT CPU,0.2448557702831593,0.3581175674511938
ALSO A/S,0,star,25.40957,2024,EU,DT CPU,0.2954399076386492,-0.04982667104269849
Komplett Services As,0,circle,37.923706,2024,EU,DT CPU,0.21717203539286872,0.20635899646737701
ALSO ,0,circle,10.0,2024,EU,DT CPU,0.9365244192013669,-0.24501414578257882
Groupe Cybertek,0,circle,23.230043,2024,EU,DT CPU,0.6424276483489879,-0.15794555722727804
ALSO Polska Sp. z o.o.,0,star,40.010048,2024,EU,DT CPU,0.39067473398046865,0.6905008444716567
Hetzner Online Gmbh,0,circle,20.572275,2024,EU,DT CPU,0.7439583756617757,0.7108399965498712
Komputronik,0,circle,18.651394,2024,EU,DT CPU,0.6473367986328452,0.8635211093841691
Mikka Gmbh,0,circle,13.024245,2024,EU,DT CPU,0.4802357141809888,0.9740051557566227
Tarox Aktiengesellschaft,0,circle,10.551983,2024,EU,DT CPU,0.2915805657481094,0.9999999999999999
X-kom Sp�lłka Z Ograniczoną,0,circle,34.423775,2024,EU,DT CPU,0.08658651913786382,0.6703670359699301
ASBISC ENTERPRISES PLC,0,star,39.664238,2024,EU,DT CPU,-0.10951610151663413,0.42221688352890546
2 By 2,0,circle,10.320599,2024,EU,DT CPU,-0.1397569142798814,0.7031849446020139
Komputronik Biznes Sp Z O O W Restrukturyzacji,0,circle,24.090914,2024,EU,DT CPU,-0.26786820346990897,0.7103038303399035
Komputronik Sa,0,circle,10.729611,2024,EU,DT CPU,-0.38643670916272066,0.6393878929031724
Nxpower (uk) Limited,0,circle,21.055168,2024,EU,DT CPU,-0.2823600036315537,0.11965262423221759
Terg S.a.,0,circle,14.412397,2024,EU,DT CPU,-0.3958863427134421,0.5183862996322252
Arrow Central Europe GmbH,0,star,33.130466,2024,EU,DT CPU,-0.22910280467375194,-0.036341175369140354
"Inforlandia, S.a.",0,circle,41.522305,2024,EU,DT CPU,-0.09407284193790279,-0.3545310330297926
Scan Computers International Limited,0,circle,18.775982,2024,EU,DT CPU,-0.5418877682246509,-0.07374209383265001
Tarox Marketplace Gmbh,0,circle,11.533945,2024,EU,DT CPU,0.06779447753095037,0.060616218908557555
Wortmann Ag,0,circle,49.204205,2024,EU,DT CPU,-0.553917481080365,0.1819800314990902
EASTRONICS,0,star,10.0,2024,EU,DT CPU,-0.204551717235827,0.21893640201418074
Visionix Limited,0,circle,10.381545,2024,EU,DT CPU,-0.2978426567306554,-0.03216854357994101
EBV Elektronik GmbH & Co. KG,0,star,23.609802,2024,EU,DT CPU,-0.2641271775438891,0.019529081006492515
Datapath Limited,0,circle,10.573216,2024,EU,DT CPU,-0.4867428381839204,0.1685462752706531
Diebold Nixdorf,0,circle,34.066704,2024,EU,DT CPU,-0.04917655896858806,-0.14036091344707385
Elko Grupa AS,0,star,10.755421,2024,EU,DT CPU,0.437235769772853,0.48695893000217116
Exertis Hammer Limited,0,star,13.621875,2024,EU,DT CPU,-0.9226529883862664,-0.043806759025491096
Ingram Micro Pan Europe GmbH,1,star,60.0,2024,EU,DT CPU,-0.36041141418926254,-0.2545643603799002
Aseuropa Sl,0,circle,10.0,2024,EU,DT CPU,-0.6575548375723733,-0.13704349947568095
Bluechip Computer Aktiengesell,0,circle,14.019323,2024,EU,DT CPU,-0.3306963096142062,-0.4398456181097569
Depau Sistemas Sl,0,circle,21.350798,2024,EU,DT CPU,0.03345929960318199,-0.26850501733388843
Development Systems And Management Sa,0,circle,13.108741,2024,EU,DT CPU,-0.39196301013132884,-0.6140986112008704
Groupe Ldlc,0,circle,35.421165,2024,EU,DT CPU,-0.6756094617074752,-0.26825318714844876
Infortisa Sl,0,circle,13.553802,2024,EU,DT CPU,-0.20369990702019378,-0.5068390974403315
Infowork Technology,0,circle,11.752087,2024,EU,DT CPU,-0.25102547930811897,-0.598782338005703
Pc Specialist Limited,0,circle,47.341125,2024,EU,DT CPU,-0.6722525798928377,-0.3903445248024647
Stone Technologies Limited,0,circle,26.814528,2024,EU,DT CPU,-0.6122518586930922,-0.49921979176453646
MCR,0,star,30.517654,2024,EU,DT CPU,-0.018544746736932696,-0.6354273700633821
Aseuropa,0,circle,16.011024,2024,EU,DT CPU,-0.1419281844238008,-0.9470848351245059
Binary Systems Sl,0,circle,11.473111,2024,EU,DT CPU,0.052641767706553204,-0.9370462436550805
Pc Componentes Y Multimedia S.l.,0,circle,27.796911,2024,EU,DT CPU,0.21427622370694047,-0.8554719683745279
Rutronik,0,star,30.39988,2024,EU,DT CPU,0.053154987174276115,-0.5037698693677801
Sas Groupe Cybertek,0,circle,11.449646,2024,EU,DT CPU,0.3080413030034955,-0.7373246180684213
TD SYNNEX Supply Chain Services,1,star,30.72206,2024,EU,DT CPU,0.2823264472568373,-0.0184830663597185
3w Computer,0,circle,13.422951,2024,EU,DT CPU,0.46541171114656515,-0.26510342951586324
Action Sp?ka Akcyjna,0,circle,22.219883,2024,EU,DT CPU,0.48619983274922524,-0.13249498403510146
Priminfo,0,circle,12.143617,2024,EU,DT CPU,0.5914098037990299,0.02134038848557696
Tekno Service Sl,0,circle,11.826696,2024,EU,DT CPU,0.47395617753415575,0.10310203297223487
WPG Electronics (SA) Pte.Ltd,0,star,18.27922,2024,EU,DT CPU,0.2401089896169385,-0.1792334214832786
Diebold Nixdorf Technology Gmb,0,circle,25.179335,2024,EU,DT CPU,0.2874536989822295,0.0844243243453952
